times,day,time,temp,hr
323,2022-12-26,14:24:02,25.7,71
324,2022-12-26,14:24:15,25.7,71
325,2022-12-26,14:24:28,25.7,71
326,2022-12-26,14:24:40,25.7,71
327,2022-12-26,14:24:53,25.7,71
328,2022-12-26,14:25:05,25.6,71
329,2022-12-26,14:25:16,25.7,71
330,2022-12-26,14:25:28,25.7,71
331,2022-12-26,14:25:41,25.7,71
332,2022-12-26,14:25:53,25.7,71
333,2022-12-26,14:26:05,25.7,71
334,2022-12-26,14:26:19,25.7,71
335,2022-12-26,14:26:32,25.7,71
336,2022-12-26,14:26:44,25.7,71
337,2022-12-26,14:26:56,25.7,71
338,2022-12-26,14:27:08,25.7,71
339,2022-12-26,14:27:20,25.6,71
340,2022-12-26,14:27:32,25.7,71
341,2022-12-26,14:27:44,25.7,71
342,2022-12-26,14:27:56,25.7,71
343,2022-12-26,14:28:09,25.7,71
344,2022-12-26,14:28:21,25.7,71
345,2022-12-26,14:28:33,25.6,71
346,2022-12-26,14:28:45,25.6,71
347,2022-12-26,14:28:58,25.7,71
348,2022-12-26,14:29:10,25.7,71
349,2022-12-26,14:29:23,25.7,71
350,2022-12-26,14:29:35,25.7,71
351,2022-12-26,14:29:47,25.6,71
352,2022-12-26,14:30:00,25.6,71
353,2022-12-26,14:30:12,25.7,71
354,2022-12-26,14:30:24,25.7,71
355,2022-12-26,14:30:36,25.6,71
356,2022-12-26,14:30:48,25.6,71
357,2022-12-26,14:31:00,25.7,71
358,2022-12-26,14:31:12,25.6,71
359,2022-12-26,14:31:24,25.7,71
360,2022-12-26,14:31:36,25.6,71
361,2022-12-26,14:31:48,25.6,71
362,2022-12-26,14:32:00,25.6,71
363,2022-12-26,14:32:12,25.6,71
364,2022-12-26,14:32:28,25.6,71
365,2022-12-26,14:32:40,25.6,71
366,2022-12-26,14:32:52,25.6,71
367,2022-12-26,14:33:04,25.6,71
368,2022-12-26,14:33:16,25.6,71
369,2022-12-26,14:33:27,25.6,71
370,2022-12-26,14:33:39,25.6,71
371,2022-12-26,14:33:51,25.6,71
372,2022-12-26,14:34:03,25.6,71
373,2022-12-26,14:34:15,25.7,71
374,2022-12-26,14:34:27,25.6,71
375,2022-12-26,14:34:39,25.6,71
376,2022-12-26,14:34:51,25.6,71
377,2022-12-26,14:35:04,25.6,71
378,2022-12-26,14:35:16,25.6,71
379,2022-12-26,14:35:29,25.6,71
380,2022-12-26,14:35:41,25.6,71
381,2022-12-26,14:35:53,25.6,71
382,2022-12-26,14:36:07,25.6,71
383,2022-12-26,14:36:19,25.6,71
384,2022-12-26,14:36:31,25.6,71
385,2022-12-26,14:36:43,25.6,71
386,2022-12-26,14:36:55,25.6,71
387,2022-12-26,14:37:07,25.6,71
388,2022-12-26,14:37:19,25.6,71
389,2022-12-26,14:37:31,25.6,71
390,2022-12-26,14:37:44,25.6,71
391,2022-12-26,14:37:56,25.6,71
392,2022-12-26,14:38:08,25.6,71
393,2022-12-26,14:38:21,25.6,71
394,2022-12-26,14:38:33,25.6,71
395,2022-12-26,14:38:45,25.6,71
396,2022-12-26,14:38:57,25.6,71
397,2022-12-26,14:39:09,25.6,71
398,2022-12-26,14:39:21,25.6,71
399,2022-12-26,14:39:33,25.6,71
400,2022-12-26,14:39:45,25.6,71
401,2022-12-26,14:39:57,25.6,71
402,2022-12-26,14:40:10,25.6,71
403,2022-12-26,14:40:23,25.6,71
404,2022-12-26,14:40:35,25.6,71
405,2022-12-26,14:40:47,25.6,71
406,2022-12-26,14:40:59,25.6,71
407,2022-12-26,14:41:11,25.6,71
408,2022-12-26,14:41:21,25.6,71
409,2022-12-26,14:41:33,25.6,71
410,2022-12-26,14:41:46,25.6,71
411,2022-12-26,14:41:58,25.6,71
412,2022-12-26,14:42:10,25.6,71
413,2022-12-26,14:42:23,25.6,71
414,2022-12-26,14:42:36,25.6,71
415,2022-12-26,14:42:48,25.6,71
416,2022-12-26,14:43:01,25.6,71
417,2022-12-26,14:43:14,25.6,71
418,2022-12-26,14:43:27,25.6,71
419,2022-12-26,14:43:38,25.6,71
420,2022-12-26,14:43:51,25.6,71
421,2022-12-26,14:44:03,25.6,71
422,2022-12-26,14:44:16,25.6,71
423,2022-12-26,14:44:29,25.6,71
424,2022-12-26,14:44:41,25.6,71
425,2022-12-26,14:44:53,25.6,71
426,2022-12-26,14:45:05,25.6,71
427,2022-12-26,14:45:19,25.6,71
428,2022-12-26,14:45:31,25.6,71
429,2022-12-26,14:45:43,25.6,71
430,2022-12-26,14:45:55,25.6,71
431,2022-12-26,14:46:07,25.6,71
432,2022-12-26,14:46:20,25.6,71
433,2022-12-26,14:46:32,25.6,71
434,2022-12-26,14:46:44,25.6,71
435,2022-12-26,14:46:56,25.6,71
436,2022-12-26,14:47:08,25.6,71
437,2022-12-26,14:47:20,25.6,71
438,2022-12-26,14:47:32,25.6,71
439,2022-12-26,14:47:44,25.6,71
440,2022-12-26,14:47:56,25.6,71
441,2022-12-26,14:48:08,25.6,71
442,2022-12-26,14:48:20,25.6,71
443,2022-12-26,14:48:37,25.6,71
444,2022-12-26,14:48:49,25.6,71
445,2022-12-26,14:49:01,25.6,71
446,2022-12-26,14:49:13,25.6,71
447,2022-12-26,14:49:27,25.6,71
448,2022-12-26,14:49:38,25.6,71
449,2022-12-26,14:49:50,25.6,71
450,2022-12-26,14:50:02,25.6,71
451,2022-12-26,14:50:15,25.5,71
452,2022-12-26,14:50:27,25.6,71
453,2022-12-26,14:50:41,25.6,71
454,2022-12-26,14:50:53,25.6,71
455,2022-12-26,14:51:05,25.6,71
456,2022-12-26,14:51:17,25.5,71
457,2022-12-26,14:51:29,25.5,71
458,2022-12-26,14:51:39,25.5,71
459,2022-12-26,14:51:51,25.6,71
460,2022-12-26,14:52:04,25.6,71
461,2022-12-26,14:52:17,25.6,71
462,2022-12-26,14:52:29,25.6,71
463,2022-12-26,14:52:43,25.6,71
464,2022-12-26,14:52:55,25.6,71
465,2022-12-26,14:53:07,25.6,71
466,2022-12-26,14:53:19,25.5,71
467,2022-12-26,14:53:31,25.6,71
468,2022-12-26,14:53:44,25.6,71
469,2022-12-26,14:53:56,25.6,71
470,2022-12-26,14:54:08,25.6,71
471,2022-12-26,14:54:21,25.5,71
472,2022-12-26,14:54:33,25.6,71
473,2022-12-26,14:54:47,25.6,71
474,2022-12-26,14:54:59,25.6,71
475,2022-12-26,14:55:11,25.6,71
476,2022-12-26,14:55:23,25.6,71
477,2022-12-26,14:55:35,25.5,71
478,2022-12-26,14:55:47,25.5,71
479,2022-12-26,14:55:59,25.6,71
480,2022-12-26,14:56:19,25.5,71
481,2022-12-26,14:56:31,25.6,71
482,2022-12-26,14:56:43,25.6,71
483,2022-12-26,14:56:55,25.5,71
484,2022-12-26,14:57:07,25.6,71
485,2022-12-26,14:57:19,25.5,71
486,2022-12-26,14:57:31,25.6,71
487,2022-12-26,14:57:43,25.6,71
488,2022-12-26,14:57:55,25.5,71
489,2022-12-26,14:58:07,25.6,71
490,2022-12-26,14:58:20,25.6,71
491,2022-12-26,14:58:32,25.5,71
492,2022-12-26,14:58:44,25.5,71
493,2022-12-26,14:58:56,25.6,71
494,2022-12-26,14:59:07,25.5,71
495,2022-12-26,14:59:20,25.6,71
496,2022-12-26,14:59:32,25.6,71
497,2022-12-26,14:59:45,25.5,71
498,2022-12-26,14:59:57,25.6,71
499,2022-12-26,15:00:09,25.5,71
500,2022-12-26,15:00:20,25.5,71
501,2022-12-26,15:00:32,25.5,71
502,2022-12-26,15:00:45,25.5,71
503,2022-12-26,15:00:58,25.6,71
504,2022-12-26,15:01:10,25.6,71
505,2022-12-26,15:01:21,25.5,71
506,2022-12-26,15:01:33,25.5,71
507,2022-12-26,15:01:46,25.5,71
508,2022-12-26,15:02:02,25.5,71
509,2022-12-26,15:02:14,25.5,71
510,2022-12-26,15:02:26,25.5,71
511,2022-12-26,15:02:38,25.5,71
512,2022-12-26,15:02:49,25.6,71
513,2022-12-26,15:03:01,25.5,71
514,2022-12-26,15:03:14,25.5,71
515,2022-12-26,15:03:26,25.5,71
516,2022-12-26,15:03:38,25.5,71
517,2022-12-26,15:03:50,25.5,71
518,2022-12-26,15:04:02,25.5,71
519,2022-12-26,15:04:14,25.5,71
520,2022-12-26,15:04:26,25.6,71
521,2022-12-26,15:04:38,25.5,71
522,2022-12-26,15:04:50,25.5,71
523,2022-12-26,15:05:02,25.5,71
524,2022-12-26,15:05:14,25.5,71
525,2022-12-26,15:05:26,25.5,71
526,2022-12-26,15:05:38,25.5,71
527,2022-12-26,15:05:51,25.5,71
528,2022-12-26,15:06:03,25.5,71
529,2022-12-26,15:06:15,25.5,71
530,2022-12-26,15:06:27,25.5,71
531,2022-12-26,15:06:39,25.5,71
532,2022-12-26,15:06:50,25.5,71
533,2022-12-26,15:07:03,25.5,71
534,2022-12-26,15:07:16,25.5,71
535,2022-12-26,15:07:28,25.5,71
536,2022-12-26,15:07:39,25.5,71
537,2022-12-26,15:07:51,25.5,71
538,2022-12-26,15:08:03,25.5,71
539,2022-12-26,15:08:16,25.5,71
540,2022-12-26,15:08:28,25.5,71
541,2022-12-26,15:08:40,25.6,71
542,2022-12-26,15:08:52,25.5,71
543,2022-12-26,15:09:04,25.5,71
544,2022-12-26,15:09:16,25.6,71
545,2022-12-26,15:09:28,25.5,71
546,2022-12-26,15:09:40,25.6,71
547,2022-12-26,15:09:51,25.5,71
548,2022-12-26,15:10:03,25.6,71
549,2022-12-26,15:10:15,25.6,71
550,2022-12-26,15:10:27,25.5,71
551,2022-12-26,15:10:39,25.5,71
552,2022-12-26,15:10:51,25.5,71
553,2022-12-26,15:11:03,25.6,71
554,2022-12-26,15:11:15,25.6,71
555,2022-12-26,15:11:28,25.6,71
556,2022-12-26,15:11:40,25.6,71
557,2022-12-26,15:11:53,25.6,71
558,2022-12-26,15:12:04,25.6,71
559,2022-12-26,15:12:16,25.6,71
560,2022-12-26,15:12:28,25.6,71
561,2022-12-26,15:12:40,25.5,71
562,2022-12-26,15:12:53,25.5,71
563,2022-12-26,15:13:05,25.5,71
564,2022-12-26,15:13:17,25.6,71
565,2022-12-26,15:13:29,25.5,71
566,2022-12-26,15:13:41,25.6,71
567,2022-12-26,15:13:53,25.5,71
568,2022-12-26,15:14:05,25.5,71
569,2022-12-26,15:14:17,25.6,71
570,2022-12-26,15:14:30,25.6,71
571,2022-12-26,15:14:42,25.6,71
572,2022-12-26,15:14:55,25.6,70
573,2022-12-26,15:15:07,25.6,70
574,2022-12-26,15:15:19,25.6,70
575,2022-12-26,15:15:31,25.6,70
576,2022-12-26,15:15:45,25.6,70
577,2022-12-26,15:15:57,25.6,70
578,2022-12-26,15:16:09,25.6,70
579,2022-12-26,15:16:21,25.6,70
580,2022-12-26,15:16:33,25.6,70
581,2022-12-26,15:16:44,25.6,70
