times,day,time,temp,hr
222,12/21/2022,22:03:25,19.5,93
223,12/21/2022,22:03:58,19.5,93
224,12/21/2022,22:04:31,19.5,93
225,12/21/2022,22:05:03,19.5,93
226,12/21/2022,22:05:34,19.5,93
227,12/21/2022,22:06:05,19.5,93
228,12/21/2022,22:06:39,19.5,93
229,12/21/2022,22:07:11,19.5,93
230,12/21/2022,22:07:42,19.5,93
231,12/21/2022,22:08:15,19.5,93
232,12/21/2022,22:08:46,19.5,93
233,12/21/2022,22:09:18,19.5,93
234,12/21/2022,22:09:49,19.5,93
235,12/21/2022,22:10:23,19.5,93
236,12/21/2022,22:10:54,19.5,93
237,12/21/2022,22:11:27,19.5,93
238,12/21/2022,22:12:00,19.5,93
239,12/21/2022,22:12:32,19.5,93
240,12/21/2022,22:13:03,19.5,93
241,12/21/2022,22:13:36,19.5,93
242,12/21/2022,22:14:08,19.5,93
243,12/21/2022,22:14:39,19.5,93
244,12/21/2022,22:15:10,19.5,93
245,12/21/2022,22:15:43,19.4,93
246,12/21/2022,22:16:16,19.4,93
247,12/21/2022,22:16:47,19.4,93
248,12/21/2022,22:17:19,19.4,93
249,12/21/2022,22:17:50,19.4,93
250,12/21/2022,22:18:23,19.4,93
251,12/21/2022,22:18:54,19.4,93
252,12/21/2022,22:19:27,19.4,93
253,12/21/2022,22:19:58,19.4,93
254,12/21/2022,22:20:31,19.4,93
255,12/21/2022,22:21:02,19.4,93
256,12/21/2022,22:21:35,19.4,93
257,12/21/2022,22:22:07,19.4,93
258,12/21/2022,22:22:38,19.4,93
259,12/21/2022,22:23:10,19.4,93
260,12/21/2022,22:23:41,19.4,93
261,12/21/2022,22:24:14,19.4,93
262,12/21/2022,22:24:45,19.4,93
263,12/21/2022,22:25:17,19.4,93
264,12/21/2022,22:25:48,19.4,93
265,12/21/2022,22:26:21,19.4,93
266,12/21/2022,22:26:52,19.4,93
267,12/21/2022,22:27:24,19.4,93
268,12/21/2022,22:27:56,19.4,93
269,12/21/2022,22:28:29,19.4,93
270,12/21/2022,22:29:00,19.4,93
271,12/21/2022,22:29:32,19.4,93
272,12/21/2022,22:30:03,19.4,93
273,12/21/2022,22:30:36,19.4,93
274,12/21/2022,22:31:07,19.4,93
275,12/21/2022,22:31:39,19.4,93
276,12/21/2022,22:32:10,19.4,93
277,12/21/2022,22:32:43,19.4,93
278,12/21/2022,22:33:15,19.4,93
279,12/21/2022,22:33:47,19.4,93
280,12/21/2022,22:34:18,19.4,93
281,12/21/2022,22:34:51,19.4,93
282,12/21/2022,22:35:22,19.4,93
283,12/21/2022,22:35:54,19.4,93
284,12/21/2022,22:36:25,19.4,93
285,12/21/2022,22:36:58,19.4,93
286,12/21/2022,22:37:29,19.4,93
287,12/21/2022,22:38:02,19.4,93
288,12/21/2022,22:38:33,19.4,93
289,12/21/2022,22:39:06,19.4,93
290,12/21/2022,22:39:38,19.4,93
291,12/21/2022,22:40:10,19.4,93
292,12/21/2022,22:40:42,19.4,93
293,12/21/2022,22:41:13,19.4,93
294,12/21/2022,22:41:45,19.4,93
295,12/21/2022,22:42:17,19.4,93
296,12/21/2022,22:42:49,19.4,93
297,12/21/2022,22:43:20,19.4,93
298,12/21/2022,22:43:54,19.4,93
299,12/21/2022,22:44:26,19.4,93
300,12/21/2022,22:44:57,19.4,93
301,12/21/2022,22:45:30,19.3,93
302,12/21/2022,22:46:03,19.4,93
303,12/21/2022,22:46:34,19.3,93
304,12/21/2022,22:47:07,19.3,93
305,12/21/2022,22:47:40,19.3,93
306,12/21/2022,22:48:12,19.3,93
307,12/21/2022,22:48:44,19.3,93
308,12/21/2022,22:49:15,19.3,93
309,12/21/2022,22:49:48,19.3,93
310,12/21/2022,22:50:19,19.3,93
311,12/21/2022,22:50:52,19.3,93
312,12/21/2022,22:51:23,19.3,93
313,12/21/2022,22:51:56,19.3,93
314,12/21/2022,22:52:28,19.3,93
315,12/21/2022,22:52:59,19.3,93
316,12/21/2022,22:53:31,19.3,93
317,12/21/2022,22:54:03,19.3,93
318,12/21/2022,22:54:37,19.3,93
319,12/21/2022,22:55:09,19.3,93
320,12/21/2022,22:55:40,19.3,93
321,12/21/2022,22:56:12,19.3,93
322,12/21/2022,22:56:43,19.3,93
323,12/21/2022,22:57:16,19.3,93
324,12/21/2022,22:57:47,19.3,93
325,12/21/2022,22:58:19,19.3,93
326,12/21/2022,22:58:50,19.3,93
327,12/21/2022,22:59:23,19.3,93
328,12/21/2022,22:59:54,19.3,93
329,12/21/2022,23:00:26,19.3,93
330,12/21/2022,23:00:57,19.3,93
331,12/21/2022,23:01:30,19.3,93
332,12/21/2022,23:02:03,19.3,93
333,12/21/2022,23:02:34,19.3,93
334,12/21/2022,23:03:07,19.3,93
335,12/21/2022,23:03:39,19.3,93
336,12/21/2022,23:04:13,19.3,93
337,12/21/2022,23:04:45,19.3,93
338,12/21/2022,23:05:16,19.3,93
339,12/21/2022,23:05:48,19.3,93
340,12/21/2022,23:06:19,19.3,93
341,12/21/2022,23:06:52,19.3,93
342,12/21/2022,23:07:23,19.3,93
343,12/21/2022,23:07:56,19.3,93
344,12/21/2022,23:08:27,19.3,93
345,12/21/2022,23:08:59,19.3,93
346,12/21/2022,23:09:31,19.3,93
347,12/21/2022,23:10:04,19.3,93
348,12/21/2022,23:10:35,19.3,93
349,12/21/2022,23:11:08,19.3,93
350,12/21/2022,23:11:40,19.3,93
351,12/21/2022,23:12:11,19.3,93
352,12/21/2022,23:12:45,19.3,93
353,12/21/2022,23:13:16,19.3,93
354,12/21/2022,23:13:49,19.3,93
355,12/21/2022,23:14:20,19.3,93
356,12/21/2022,23:14:52,19.3,93
357,12/21/2022,23:15:23,19.3,93
358,12/21/2022,23:15:55,19.3,93
359,12/21/2022,23:16:26,19.3,93
360,12/21/2022,23:16:59,19.3,93
361,12/21/2022,23:17:30,19.3,93
362,12/21/2022,23:18:02,19.3,93
363,12/21/2022,23:18:33,19.3,93
364,12/21/2022,23:19:06,19.3,93
365,12/21/2022,23:19:37,19.3,93
366,12/21/2022,23:20:09,19.3,93
367,12/21/2022,23:20:40,19.3,93
368,12/21/2022,23:21:14,19.3,93
369,12/21/2022,23:21:45,19.3,93
370,12/21/2022,23:22:17,19.3,93
371,12/21/2022,23:22:48,19.3,93
372,12/21/2022,23:23:21,19.3,93
373,12/21/2022,23:23:52,19.3,93
374,12/21/2022,23:24:25,19.3,93
375,12/21/2022,23:24:56,19.3,93
376,12/21/2022,23:25:28,19.3,93
377,12/21/2022,23:25:59,19.3,93
378,12/21/2022,23:26:32,19.3,93
379,12/21/2022,23:27:03,19.3,93
380,12/21/2022,23:27:35,19.3,93
381,12/21/2022,23:28:06,19.3,93
382,12/21/2022,23:28:39,19.3,93
383,12/21/2022,23:29:10,19.3,93
384,12/21/2022,23:29:43,19.3,93
385,12/21/2022,23:30:15,19.3,93
386,12/21/2022,23:30:47,19.3,93
387,12/21/2022,23:31:18,19.3,93
388,12/21/2022,23:31:50,19.3,93
389,12/21/2022,23:32:21,19.3,93
390,12/21/2022,23:32:54,19.3,93
391,12/21/2022,23:33:27,19.3,93
392,12/21/2022,23:33:59,19.3,93
393,12/21/2022,23:34:30,19.3,93
394,12/21/2022,23:35:03,19.3,93
395,12/21/2022,23:35:34,19.3,93
396,12/21/2022,23:36:07,19.3,93
397,12/21/2022,23:36:38,19.3,93
398,12/21/2022,23:37:10,19.3,93
399,12/21/2022,23:37:42,19.3,93
400,12/21/2022,23:38:14,19.3,93
401,12/21/2022,23:38:45,19.3,93
402,12/21/2022,23:39:19,19.3,93
403,12/21/2022,23:39:50,19.3,93
404,12/21/2022,23:40:23,19.3,93
405,12/21/2022,23:40:55,19.3,93
406,12/21/2022,23:41:26,19.3,93
407,12/21/2022,23:41:59,19.3,93
408,12/21/2022,23:42:31,19.3,93
409,12/21/2022,23:43:04,19.2,93
410,12/21/2022,23:43:35,19.2,93
411,12/21/2022,23:44:06,19.2,93
412,12/21/2022,23:44:39,19.2,93
413,12/21/2022,23:45:10,19.2,93
414,12/21/2022,23:45:42,19.2,93
415,12/21/2022,23:46:13,19.2,93
416,12/21/2022,23:46:46,19.2,93
417,12/21/2022,23:47:17,19.2,93
418,12/21/2022,23:47:50,19.2,93
419,12/21/2022,23:48:22,19.2,93
420,12/21/2022,23:48:54,19.2,93
421,12/21/2022,23:49:27,19.2,93
422,12/21/2022,23:49:58,19.2,93
423,12/21/2022,23:50:31,19.2,93
424,12/21/2022,23:51:03,19.2,93
425,12/21/2022,23:51:36,19.2,93
426,12/21/2022,23:52:08,19.2,93
427,12/21/2022,23:52:41,19.2,93
428,12/21/2022,23:53:13,19.2,93
429,12/21/2022,23:53:44,19.2,93
430,12/21/2022,23:54:17,19.2,93
431,12/21/2022,23:54:50,19.2,93
432,12/21/2022,23:55:22,19.2,93
433,12/21/2022,23:55:55,19.2,93
434,12/21/2022,23:56:26,19.2,93
435,12/21/2022,23:56:59,19.2,93
436,12/21/2022,23:57:30,19.2,93
437,12/21/2022,23:58:03,19.2,93
438,12/21/2022,23:58:34,19.2,93
439,12/21/2022,23:59:06,19.2,93
440,12/21/2022,23:59:37,19.2,93
441,12/22/2022,0:00:10,19.2,93
442,12/22/2022,0:00:41,19.2,93
443,12/22/2022,0:01:13,19.2,93
444,12/22/2022,0:01:44,19.2,93
445,12/22/2022,0:02:18,19.2,93
446,12/22/2022,0:02:49,19.2,93
447,12/22/2022,0:03:21,19.2,93
448,12/22/2022,0:03:52,19.2,93
449,12/22/2022,0:04:24,19.2,93
450,12/22/2022,0:04:55,19.2,93
451,12/22/2022,0:05:28,19.2,93
452,12/22/2022,0:06:00,19.2,93
453,12/22/2022,0:06:32,19.2,93
454,12/22/2022,0:07:03,19.2,93
455,12/22/2022,0:07:36,19.2,93
456,12/22/2022,0:08:08,19.2,93
457,12/22/2022,0:08:40,19.2,93
458,12/22/2022,0:09:11,19.2,93
459,12/22/2022,0:09:43,19.2,93
460,12/22/2022,0:10:14,19.2,93
461,12/22/2022,0:10:47,19.2,93
462,12/22/2022,0:11:18,19.2,93
463,12/22/2022,0:11:50,19.2,93
464,12/22/2022,0:12:21,19.2,93
465,12/22/2022,0:12:54,19.2,93
466,12/22/2022,0:13:25,19.2,93
467,12/22/2022,0:13:57,19.2,93
468,12/22/2022,0:14:30,19.2,93
469,12/22/2022,0:15:02,19.2,93
470,12/22/2022,0:15:35,19.2,93
471,12/22/2022,0:16:06,19.2,93
472,12/22/2022,0:16:38,19.2,93
473,12/22/2022,0:17:10,19.2,93
474,12/22/2022,0:17:42,19.2,93
475,12/22/2022,0:18:13,19.2,93
476,12/22/2022,0:18:45,19.2,93
477,12/22/2022,0:19:16,19.2,93
478,12/22/2022,0:19:49,19.2,93
479,12/22/2022,0:20:22,19.2,93
480,12/22/2022,0:20:53,19.2,93
481,12/22/2022,0:21:25,19.2,93
482,12/22/2022,0:21:57,19.2,93
483,12/22/2022,0:22:30,19.2,93
484,12/22/2022,0:23:02,19.2,93
485,12/22/2022,0:23:34,19.2,93
486,12/22/2022,0:24:06,19.2,93
